# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7-Ubuntu-1ubuntu1
# VM invoker: /usr/lib/jvm/java-14-openjdk-armhf/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo08New
# Parameters: (type = large)

# Run progress: 0.00% complete, ETA 01:23:20
# Fork: 1 of 5
# Warmup Iteration   1: 6.045 ops/s
# Warmup Iteration   2: 6.682 ops/s
# Warmup Iteration   3: 6.844 ops/s
# Warmup Iteration   4: 6.829 ops/s
# Warmup Iteration   5: 6.866 ops/s
Iteration   1: 74.265 ops/s
Iteration   2: 74.318 ops/s
Iteration   3: 73.989 ops/s
Iteration   4: 74.163 ops/s
Iteration   5: 74.001 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo32New":
  72.885 ±(99.9%) 2.437 ops/s [Average]
  (min, avg, max) = (67.158, 72.885, 76.831), stdev = 3.253
  CI (99.9%): [70.448, 75.322] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 14.0.1, OpenJDK Server VM, 14.0.1+7-Ubuntu-1ubuntu1
# VM invoker: /usr/lib/jvm/java-14-openjdk-armhf/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo32Old
# Parameters: (type = large)

# Run progress: 90.00% complete, ETA 00:09:00
# Fork: 1 of 5
# Warmup Iteration   1: 58.439 ops/s
# Warmup Iteration   2: 68.773 ops/s
# Warmup Iteration   3: 68.805 ops/s
# Warmup Iteration   4: 68.889 ops/s
# Warmup Iteration   5: 68.940 ops/s
Iteration   1: 68.897 ops/s
Iteration   2: 68.814 ops/s
Iteration   3: 68.853 ops/s
Iteration   4: 68.872 ops/s
Iteration   5: 68.855 ops/s

# Run progress: 92.00% complete, ETA 00:07:12
# Fork: 2 of 5
# Warmup Iteration   1: 61.144 ops/s
# Warmup Iteration   2: 72.256 ops/s
# Warmup Iteration   3: 71.848 ops/s
# Warmup Iteration   4: 72.289 ops/s
# Warmup Iteration   5: 72.313 ops/s
Iteration   1: 72.365 ops/s
Iteration   2: 72.353 ops/s
Iteration   3: 72.291 ops/s
Iteration   4: 72.111 ops/s
Iteration   5: 72.338 ops/s

# Run progress: 94.00% complete, ETA 00:05:24
# Fork: 3 of 5
# Warmup Iteration   1: 67.805 ops/s
# Warmup Iteration   2: 78.643 ops/s
# Warmup Iteration   3: 78.733 ops/s
# Warmup Iteration   4: 78.751 ops/s
# Warmup Iteration   5: 78.743 ops/s
Iteration   1: 78.463 ops/s
Iteration   2: 78.763 ops/s
Iteration   3: 78.728 ops/s
Iteration   4: 78.676 ops/s
Iteration   5: 78.586 ops/s

# Run progress: 96.00% complete, ETA 00:03:36
# Fork: 4 of 5
# Warmup Iteration   1: 57.683 ops/s
# Warmup Iteration   2: 66.980 ops/s
# Warmup Iteration   3: 67.060 ops/s
# Warmup Iteration   4: 66.994 ops/s
# Warmup Iteration   5: 66.965 ops/s
Iteration   1: 66.982 ops/s
Iteration   2: 66.995 ops/s
Iteration   3: 67.025 ops/s
Iteration   4: 66.670 ops/s
Iteration   5: 67.054 ops/s

# Run progress: 98.00% complete, ETA 00:01:48
# Fork: 5 of 5
# Warmup Iteration   1: 59.227 ops/s
# Warmup Iteration   2: 68.116 ops/s
# Warmup Iteration   3: 67.962 ops/s
# Warmup Iteration   4: 68.154 ops/s
# Warmup Iteration   5: 68.171 ops/s
Iteration   1: 68.135 ops/s
Iteration   2: 68.168 ops/s
Iteration   3: 68.089 ops/s
Iteration   4: 67.851 ops/s
Iteration   5: 68.063 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo32Old":
  70.960 ±(99.9%) 3.240 ops/s [Average]
  (min, avg, max) = (66.670, 70.960, 78.763), stdev = 4.325
  CI (99.9%): [67.720, 74.200] (assumes normal distribution)


# Run complete. Total time: 01:30:04

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

Benchmark                (type)   Mode  Cnt    Score   Error  Units
Benchmarks.copyTo08New    large  thrpt   25    6.365 ± 0.471  ops/s
Benchmarks.copyTo16New    large  thrpt   25   14.701 ± 2.139  ops/s
Benchmarks.copyTo16Old    large  thrpt   25   10.448 ± 1.938  ops/s
Benchmarks.copyTo32New    large  thrpt   25  138.573 ± 2.989  ops/s
Benchmarks.copyTo32Old    large  thrpt   25  140.630 ± 3.534  ops/s
Benchmarks.writeTo08New   large  thrpt   25    6.212 ± 0.435  ops/s
Benchmarks.writeTo16New   large  thrpt   25   14.477 ± 0.502  ops/s
Benchmarks.writeTo16Old   large  thrpt   25   10.521 ± 2.253  ops/s
Benchmarks.writeTo32New   large  thrpt   25   72.885 ± 2.437  ops/s
Benchmarks.writeTo32Old   large  thrpt   25   70.960 ± 3.240  ops/s
