# JMH version: 1.23
# VM version: JDK 11.0.7, OpenJDK 64-Bit Server VM, 11.0.7+10-post-Ubuntu-3ubuntu1
# VM invoker: /usr/lib/jvm/java-11-openjdk-amd64/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo08New
# Parameters: (type = large)

# Run progress: 0.00% complete, ETA 01:23:20
# Fork: 1 of 5
# Warmup Iteration   1: 128.482 ops/s
# Warmup Iteration   2: 128.500 ops/s
# Warmup Iteration   3: 127.595 ops/s
# Warmup Iteration   4: 125.737 ops/s
# Warmup Iteration   5: 128.735 ops/s
Iteration   1: 1327.312 ops/s
Iteration   2: 1327.853 ops/s
Iteration   3: 1327.387 ops/s
Iteration   4: 1328.598 ops/s
Iteration   5: 1328.605 ops/s

# Run progress: 88.00% complete, ETA 00:10:02
# Fork: 5 of 5
# Warmup Iteration   1: 1320.364 ops/s
# Warmup Iteration   2: 1324.471 ops/s
# Warmup Iteration   3: 1324.086 ops/s
# Warmup Iteration   4: 1323.872 ops/s
# Warmup Iteration   5: 1320.653 ops/s
Iteration   1: 1321.279 ops/s
Iteration   2: 1323.904 ops/s
Iteration   3: 1323.895 ops/s
Iteration   4: 1323.584 ops/s
Iteration   5: 1315.595 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo32New":
  1325.503 ±(99.9%) 2.539 ops/s [Average]
  (min, avg, max) = (1315.595, 1325.503, 1329.168), stdev = 3.389
  CI (99.9%): [1322.964, 1328.042] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 11.0.7, OpenJDK 64-Bit Server VM, 11.0.7+10-post-Ubuntu-3ubuntu1
# VM invoker: /usr/lib/jvm/java-11-openjdk-amd64/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo32Old
# Parameters: (type = large)

# Run progress: 90.00% complete, ETA 00:08:21
# Fork: 1 of 5
# Warmup Iteration   1: 1319.710 ops/s
# Warmup Iteration   2: 1322.252 ops/s
# Warmup Iteration   3: 1322.514 ops/s
# Warmup Iteration   4: 1323.470 ops/s
# Warmup Iteration   5: 1322.533 ops/s
Iteration   1: 1325.579 ops/s
Iteration   2: 1325.032 ops/s
Iteration   3: 1324.117 ops/s
Iteration   4: 1323.521 ops/s
Iteration   5: 1321.530 ops/s

# Run progress: 92.00% complete, ETA 00:06:41
# Fork: 2 of 5
# Warmup Iteration   1: 1323.526 ops/s
# Warmup Iteration   2: 1325.333 ops/s
# Warmup Iteration   3: 1326.469 ops/s
# Warmup Iteration   4: 1322.132 ops/s
# Warmup Iteration   5: 1322.119 ops/s
Iteration   1: 1322.984 ops/s
Iteration   2: 1328.102 ops/s
Iteration   3: 1324.599 ops/s
Iteration   4: 1325.934 ops/s
Iteration   5: 1320.030 ops/s

# Run progress: 94.00% complete, ETA 00:05:01
# Fork: 3 of 5
# Warmup Iteration   1: 1320.536 ops/s
# Warmup Iteration   2: 1321.980 ops/s
# Warmup Iteration   3: 1322.710 ops/s
# Warmup Iteration   4: 1322.367 ops/s
# Warmup Iteration   5: 1322.008 ops/s
Iteration   1: 1323.502 ops/s
Iteration   2: 1320.983 ops/s
Iteration   3: 1320.567 ops/s
Iteration   4: 1320.517 ops/s
Iteration   5: 1324.265 ops/s

# Run progress: 96.00% complete, ETA 00:03:20
# Fork: 4 of 5
# Warmup Iteration   1: 1322.069 ops/s
# Warmup Iteration   2: 1321.147 ops/s
# Warmup Iteration   3: 1320.746 ops/s
# Warmup Iteration   4: 1325.786 ops/s
# Warmup Iteration   5: 1324.850 ops/s
Iteration   1: 1325.149 ops/s
Iteration   2: 1325.558 ops/s
Iteration   3: 1322.889 ops/s
Iteration   4: 1322.518 ops/s
Iteration   5: 1325.788 ops/s

# Run progress: 98.00% complete, ETA 00:01:40
# Fork: 5 of 5
# Warmup Iteration   1: 1323.979 ops/s
# Warmup Iteration   2: 1327.454 ops/s
# Warmup Iteration   3: 1328.516 ops/s
# Warmup Iteration   4: 1329.080 ops/s
# Warmup Iteration   5: 1327.705 ops/s
Iteration   1: 1328.877 ops/s
Iteration   2: 1329.362 ops/s
Iteration   3: 1325.345 ops/s
Iteration   4: 1326.551 ops/s
Iteration   5: 1329.348 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo32Old":
  1324.506 ±(99.9%) 2.019 ops/s [Average]
  (min, avg, max) = (1320.030, 1324.506, 1329.362), stdev = 2.696
  CI (99.9%): [1322.486, 1326.525] (assumes normal distribution)


# Run complete. Total time: 01:23:37

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

Benchmark                (type)   Mode  Cnt     Score    Error  Units
Benchmarks.copyTo08New    large  thrpt   25   128.776 ±  0.040  ops/s
Benchmarks.copyTo16New    large  thrpt   25   132.601 ±  0.019  ops/s
Benchmarks.copyTo16Old    large  thrpt   25   124.149 ±  0.026  ops/s
Benchmarks.copyTo32New    large  thrpt   25  1935.874 ±  8.307  ops/s
Benchmarks.copyTo32Old    large  thrpt   25  1940.149 ± 11.499  ops/s
Benchmarks.writeTo08New   large  thrpt   25    81.268 ±  0.017  ops/s
Benchmarks.writeTo16New   large  thrpt   25   120.235 ±  1.867  ops/s
Benchmarks.writeTo16Old   large  thrpt   25   116.574 ±  2.590  ops/s
Benchmarks.writeTo32New   large  thrpt   25  1325.503 ±  2.539  ops/s
Benchmarks.writeTo32Old   large  thrpt   25  1324.506 ±  2.019  ops/s
