# JMH version: 1.22
# VM version: JDK 11.0.5, OpenJDK Server VM, 11.0.5+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.5+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo08New
# Parameters: (type = large)

# Run progress: 0.00% complete, ETA 01:23:20
# Fork: 1 of 5
# Warmup Iteration   1: 9.860 ops/s
# Warmup Iteration   2: 9.760 ops/s
# Warmup Iteration   3: 9.921 ops/s
# Warmup Iteration   4: 9.920 ops/s
# Warmup Iteration   5: 9.926 ops/s
  (min, avg, max) = (93.672, 95.209, 96.322), stdev = 0.799
  CI (99.9%): [94.611, 95.808] (assumes normal distribution)


# JMH version: 1.22
# VM version: JDK 11.0.5, OpenJDK Server VM, 11.0.5+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.5+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo32Old
# Parameters: (type = large)

# Run progress: 90.00% complete, ETA 00:08:45
# Fork: 1 of 5
# Warmup Iteration   1: 85.539 ops/s
# Warmup Iteration   2: 94.522 ops/s
# Warmup Iteration   3: 94.733 ops/s
# Warmup Iteration   4: 94.756 ops/s
# Warmup Iteration   5: 94.483 ops/s
Iteration   1: 94.741 ops/s
Iteration   2: 94.637 ops/s
Iteration   3: 94.481 ops/s
Iteration   4: 94.713 ops/s
Iteration   5: 94.706 ops/s

# Run progress: 92.00% complete, ETA 00:07:00
# Fork: 2 of 5
# Warmup Iteration   1: 87.766 ops/s
# Warmup Iteration   2: 95.710 ops/s
# Warmup Iteration   3: 95.367 ops/s
# Warmup Iteration   4: 95.674 ops/s
# Warmup Iteration   5: 95.796 ops/s
Iteration   1: 95.616 ops/s
Iteration   2: 95.745 ops/s
Iteration   3: 95.822 ops/s
Iteration   4: 95.315 ops/s
Iteration   5: 95.809 ops/s

# Run progress: 94.00% complete, ETA 00:05:15
# Fork: 3 of 5
# Warmup Iteration   1: 88.486 ops/s
# Warmup Iteration   2: 96.224 ops/s
# Warmup Iteration   3: 96.565 ops/s
# Warmup Iteration   4: 96.257 ops/s
# Warmup Iteration   5: 96.570 ops/s
Iteration   1: 96.572 ops/s
Iteration   2: 96.119 ops/s
Iteration   3: 96.541 ops/s
Iteration   4: 96.715 ops/s
Iteration   5: 96.454 ops/s

# Run progress: 96.00% complete, ETA 00:03:30
# Fork: 4 of 5
# Warmup Iteration   1: 86.175 ops/s
# Warmup Iteration   2: 95.162 ops/s
# Warmup Iteration   3: 95.060 ops/s
# Warmup Iteration   4: 95.029 ops/s
# Warmup Iteration   5: 94.820 ops/s
Iteration   1: 94.880 ops/s
Iteration   2: 95.138 ops/s
Iteration   3: 94.874 ops/s
Iteration   4: 95.064 ops/s
Iteration   5: 95.119 ops/s

# Run progress: 98.00% complete, ETA 00:01:45
# Fork: 5 of 5
# Warmup Iteration   1: 87.191 ops/s
# Warmup Iteration   2: 96.947 ops/s
# Warmup Iteration   3: 97.056 ops/s
# Warmup Iteration   4: 96.806 ops/s
# Warmup Iteration   5: 97.080 ops/s
Iteration   1: 97.007 ops/s
Iteration   2: 96.747 ops/s
Iteration   3: 96.897 ops/s
Iteration   4: 97.057 ops/s
Iteration   5: 96.772 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo32Old":
  95.742 ±(99.9%) 0.658 ops/s [Average]
  (min, avg, max) = (94.481, 95.742, 97.057), stdev = 0.878
  CI (99.9%): [95.084, 96.400] (assumes normal distribution)


# Run complete. Total time: 01:27:30

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

Benchmark                (type)   Mode  Cnt    Score    Error  Units
Benchmarks.copyTo08New    large  thrpt   25    9.927 ±  0.008  ops/s
Benchmarks.copyTo16New    large  thrpt   25   13.659 ±  0.013  ops/s
Benchmarks.copyTo16Old    large  thrpt   25   10.122 ±  0.089  ops/s
Benchmarks.copyTo32New    large  thrpt   25  100.754 ±  3.756  ops/s
Benchmarks.copyTo32Old    large  thrpt   25  108.632 ± 10.148  ops/s
Benchmarks.writeTo08New   large  thrpt   25    8.712 ±  0.008  ops/s
Benchmarks.writeTo16New   large  thrpt   25   13.973 ±  0.022  ops/s
Benchmarks.writeTo16Old   large  thrpt   25    9.798 ±  0.011  ops/s
Benchmarks.writeTo32New   large  thrpt   25   95.209 ±  0.598  ops/s
Benchmarks.writeTo32Old   large  thrpt   25   95.742 ±  0.658  ops/s
