# JMH version: 1.23
# VM version: JDK 11.0.7, OpenJDK Server VM, 11.0.7+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.7+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo08New
# Parameters: (type = large)

# Run progress: 0.00% complete, ETA 01:23:20
# Fork: 1 of 5
# Warmup Iteration   1: 4.595 ops/s
# Warmup Iteration   2: 4.365 ops/s
# Warmup Iteration   3: 4.486 ops/s
# Warmup Iteration   4: 4.509 ops/s
# Warmup Iteration   5: 4.510 ops/s
  (min, avg, max) = (76.050, 79.317, 81.149), stdev = 1.850
  CI (99.9%): [77.931, 80.702] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 11.0.7, OpenJDK Server VM, 11.0.7+10
# VM invoker: /home/ubuntu/opt/jdk-11.0.7+10/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo32Old
# Parameters: (type = large)

# Run progress: 90.00% complete, ETA 00:09:07
# Fork: 1 of 5
# Warmup Iteration   1: 71.497 ops/s
# Warmup Iteration   2: 85.574 ops/s
# Warmup Iteration   3: 85.675 ops/s
# Warmup Iteration   4: 85.447 ops/s
# Warmup Iteration   5: 85.662 ops/s
Iteration   1: 85.548 ops/s
Iteration   2: 85.644 ops/s
Iteration   3: 85.634 ops/s
Iteration   4: 85.682 ops/s
Iteration   5: 85.672 ops/s

# Run progress: 92.00% complete, ETA 00:07:18
# Fork: 2 of 5
# Warmup Iteration   1: 72.872 ops/s
# Warmup Iteration   2: 87.210 ops/s
# Warmup Iteration   3: 86.432 ops/s
# Warmup Iteration   4: 87.335 ops/s
# Warmup Iteration   5: 87.248 ops/s
Iteration   1: 83.490 ops/s
Iteration   2: 87.274 ops/s
Iteration   3: 87.334 ops/s
Iteration   4: 86.968 ops/s
Iteration   5: 87.305 ops/s

# Run progress: 94.00% complete, ETA 00:05:28
# Fork: 3 of 5
# Warmup Iteration   1: 70.319 ops/s
# Warmup Iteration   2: 82.388 ops/s
# Warmup Iteration   3: 82.477 ops/s
# Warmup Iteration   4: 82.481 ops/s
# Warmup Iteration   5: 82.491 ops/s
Iteration   1: 82.474 ops/s
Iteration   2: 82.480 ops/s
Iteration   3: 82.462 ops/s
Iteration   4: 82.499 ops/s
Iteration   5: 82.453 ops/s

# Run progress: 96.00% complete, ETA 00:03:38
# Fork: 4 of 5
# Warmup Iteration   1: 72.473 ops/s
# Warmup Iteration   2: 84.689 ops/s
# Warmup Iteration   3: 84.966 ops/s
# Warmup Iteration   4: 85.118 ops/s
# Warmup Iteration   5: 85.083 ops/s
Iteration   1: 85.102 ops/s
Iteration   2: 85.156 ops/s
Iteration   3: 85.077 ops/s
Iteration   4: 85.003 ops/s
Iteration   5: 84.971 ops/s

# Run progress: 98.00% complete, ETA 00:01:49
# Fork: 5 of 5
# Warmup Iteration   1: 69.496 ops/s
# Warmup Iteration   2: 82.867 ops/s
# Warmup Iteration   3: 82.892 ops/s
# Warmup Iteration   4: 82.922 ops/s
# Warmup Iteration   5: 83.083 ops/s
Iteration   1: 82.623 ops/s
Iteration   2: 82.993 ops/s
Iteration   3: 83.014 ops/s
Iteration   4: 83.028 ops/s
Iteration   5: 82.973 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo32Old":
  84.514 ±(99.9%) 1.296 ops/s [Average]
  (min, avg, max) = (82.453, 84.514, 87.334), stdev = 1.730
  CI (99.9%): [83.219, 85.810] (assumes normal distribution)


# Run complete. Total time: 01:31:13

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

Benchmark                (type)   Mode  Cnt    Score   Error  Units
Benchmarks.copyTo08New    large  thrpt   25    5.116 ± 0.559  ops/s
Benchmarks.copyTo16New    large  thrpt   25   17.416 ± 0.944  ops/s
Benchmarks.copyTo16Old    large  thrpt   25   11.184 ± 2.304  ops/s
Benchmarks.copyTo32New    large  thrpt   25  140.930 ± 3.175  ops/s
Benchmarks.copyTo32Old    large  thrpt   25  138.455 ± 2.760  ops/s
Benchmarks.writeTo08New   large  thrpt   25    5.392 ± 0.582  ops/s
Benchmarks.writeTo16New   large  thrpt   25   13.070 ± 2.685  ops/s
Benchmarks.writeTo16Old   large  thrpt   25   12.604 ± 2.144  ops/s
Benchmarks.writeTo32New   large  thrpt   25   79.317 ± 1.385  ops/s
Benchmarks.writeTo32Old   large  thrpt   25   84.514 ± 1.296  ops/s
