# JMH version: 1.23
# VM version: JDK 13.0.2, OpenJDK Server VM, 13.0.2+8
# VM invoker: /home/ubuntu/opt/jdk-13.0.2+8/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo08New
# Parameters: (type = large)

# Run progress: 0.00% complete, ETA 01:23:20
# Fork: 1 of 5
# Warmup Iteration   1: 2.747 ops/s
# Warmup Iteration   2: 2.736 ops/s
# Warmup Iteration   3: 2.769 ops/s
# Warmup Iteration   4: 2.768 ops/s
# Warmup Iteration   5: 2.766 ops/s
  (min, avg, max) = (28.945, 29.479, 29.907), stdev = 0.312
  CI (99.9%): [29.245, 29.713] (assumes normal distribution)


# JMH version: 1.23
# VM version: JDK 13.0.2, OpenJDK Server VM, 13.0.2+8
# VM invoker: /home/ubuntu/opt/jdk-13.0.2+8/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo32Old
# Parameters: (type = large)

# Run progress: 90.00% complete, ETA 00:09:19
# Fork: 1 of 5
# Warmup Iteration   1: 24.468 ops/s
# Warmup Iteration   2: 29.586 ops/s
# Warmup Iteration   3: 29.459 ops/s
# Warmup Iteration   4: 29.662 ops/s
# Warmup Iteration   5: 29.706 ops/s
Iteration   1: 29.590 ops/s
Iteration   2: 29.692 ops/s
Iteration   3: 29.652 ops/s
Iteration   4: 29.568 ops/s
Iteration   5: 29.568 ops/s

# Run progress: 92.00% complete, ETA 00:07:27
# Fork: 2 of 5
# Warmup Iteration   1: 24.057 ops/s
# Warmup Iteration   2: 29.484 ops/s
# Warmup Iteration   3: 29.443 ops/s
# Warmup Iteration   4: 29.446 ops/s
# Warmup Iteration   5: 29.442 ops/s
Iteration   1: 29.445 ops/s
Iteration   2: 29.492 ops/s
Iteration   3: 29.499 ops/s
Iteration   4: 29.398 ops/s
Iteration   5: 29.456 ops/s

# Run progress: 94.00% complete, ETA 00:05:35
# Fork: 3 of 5
# Warmup Iteration   1: 24.732 ops/s
# Warmup Iteration   2: 29.640 ops/s
# Warmup Iteration   3: 29.632 ops/s
# Warmup Iteration   4: 29.647 ops/s
# Warmup Iteration   5: 29.587 ops/s
Iteration   1: 29.651 ops/s
Iteration   2: 29.583 ops/s
Iteration   3: 29.611 ops/s
Iteration   4: 29.584 ops/s
Iteration   5: 29.626 ops/s

# Run progress: 96.00% complete, ETA 00:03:43
# Fork: 4 of 5
# Warmup Iteration   1: 24.348 ops/s
# Warmup Iteration   2: 29.781 ops/s
# Warmup Iteration   3: 29.733 ops/s
# Warmup Iteration   4: 29.700 ops/s
# Warmup Iteration   5: 29.748 ops/s
Iteration   1: 29.769 ops/s
Iteration   2: 29.764 ops/s
Iteration   3: 29.776 ops/s
Iteration   4: 29.771 ops/s
Iteration   5: 29.716 ops/s

# Run progress: 98.00% complete, ETA 00:01:51
# Fork: 5 of 5
# Warmup Iteration   1: 24.591 ops/s
# Warmup Iteration   2: 29.572 ops/s
# Warmup Iteration   3: 29.654 ops/s
# Warmup Iteration   4: 29.649 ops/s
# Warmup Iteration   5: 29.547 ops/s
Iteration   1: 29.574 ops/s
Iteration   2: 29.607 ops/s
Iteration   3: 29.607 ops/s
Iteration   4: 29.653 ops/s
Iteration   5: 29.644 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo32Old":
  29.612 ±(99.9%) 0.077 ops/s [Average]
  (min, avg, max) = (29.398, 29.612, 29.776), stdev = 0.103
  CI (99.9%): [29.534, 29.689] (assumes normal distribution)


# Run complete. Total time: 01:33:12

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

Benchmark                (type)   Mode  Cnt   Score   Error  Units
Benchmarks.copyTo08New    large  thrpt   25   3.039 ± 0.169  ops/s
Benchmarks.copyTo16New    large  thrpt   25   4.273 ± 0.370  ops/s
Benchmarks.copyTo16Old    large  thrpt   25   3.471 ± 0.188  ops/s
Benchmarks.copyTo32New    large  thrpt   25  34.342 ± 1.659  ops/s
Benchmarks.copyTo32Old    large  thrpt   25  33.912 ± 1.256  ops/s
Benchmarks.writeTo08New   large  thrpt   25   2.944 ± 0.108  ops/s
Benchmarks.writeTo16New   large  thrpt   25   4.267 ± 0.006  ops/s
Benchmarks.writeTo16Old   large  thrpt   25   3.269 ± 0.105  ops/s
Benchmarks.writeTo32New   large  thrpt   25  29.479 ± 0.234  ops/s
Benchmarks.writeTo32Old   large  thrpt   25  29.612 ± 0.077  ops/s
