# JMH version: 1.22
# VM version: JDK 13.0.1, OpenJDK Server VM, 13.0.1+9
# VM invoker: /home/ubuntu/opt/jdk-13.0.1+9/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.copyTo08New
# Parameters: (type = large)

# Run progress: 0.00% complete, ETA 01:23:20
# Fork: 1 of 5
# Warmup Iteration   1: 1.656 ops/s
# Warmup Iteration   2: 1.880 ops/s
# Warmup Iteration   3: 1.974 ops/s
# Warmup Iteration   4: 1.958 ops/s
# Warmup Iteration   5: 1.973 ops/s
  (min, avg, max) = (21.034, 22.746, 24.629), stdev = 1.184
  CI (99.9%): [21.859, 23.632] (assumes normal distribution)


# JMH version: 1.22
# VM version: JDK 13.0.1, OpenJDK Server VM, 13.0.1+9
# VM invoker: /home/ubuntu/opt/jdk-13.0.1+9/bin/java
# VM options: <none>
# Warmup: 5 iterations, 10 s each
# Measurement: 5 iterations, 10 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.sun.glass.ui.monocle.Benchmarks.writeTo32Old
# Parameters: (type = large)

# Run progress: 90.00% complete, ETA 00:10:04
# Fork: 1 of 5
# Warmup Iteration   1: 15.176 ops/s
# Warmup Iteration   2: 23.302 ops/s
# Warmup Iteration   3: 23.367 ops/s
# Warmup Iteration   4: 23.330 ops/s
# Warmup Iteration   5: 23.364 ops/s
Iteration   1: 23.372 ops/s
Iteration   2: 23.404 ops/s
Iteration   3: 23.388 ops/s
Iteration   4: 23.408 ops/s
Iteration   5: 23.368 ops/s

# Run progress: 92.00% complete, ETA 00:08:03
# Fork: 2 of 5
# Warmup Iteration   1: 13.637 ops/s
# Warmup Iteration   2: 21.265 ops/s
# Warmup Iteration   3: 21.278 ops/s
# Warmup Iteration   4: 21.209 ops/s
# Warmup Iteration   5: 21.261 ops/s
Iteration   1: 21.265 ops/s
Iteration   2: 21.217 ops/s
Iteration   3: 21.281 ops/s
Iteration   4: 21.288 ops/s
Iteration   5: 21.294 ops/s

# Run progress: 94.00% complete, ETA 00:06:02
# Fork: 3 of 5
# Warmup Iteration   1: 14.447 ops/s
# Warmup Iteration   2: 23.973 ops/s
# Warmup Iteration   3: 24.109 ops/s
# Warmup Iteration   4: 23.970 ops/s
# Warmup Iteration   5: 24.069 ops/s
Iteration   1: 24.102 ops/s
Iteration   2: 23.911 ops/s
Iteration   3: 24.063 ops/s
Iteration   4: 24.056 ops/s
Iteration   5: 24.019 ops/s

# Run progress: 96.00% complete, ETA 00:04:01
# Fork: 4 of 5
# Warmup Iteration   1: 17.082 ops/s
# Warmup Iteration   2: 24.466 ops/s
# Warmup Iteration   3: 25.007 ops/s
# Warmup Iteration   4: 24.979 ops/s
# Warmup Iteration   5: 24.969 ops/s
Iteration   1: 25.009 ops/s
Iteration   2: 25.046 ops/s
Iteration   3: 25.022 ops/s
Iteration   4: 25.020 ops/s
Iteration   5: 24.968 ops/s

# Run progress: 98.00% complete, ETA 00:02:00
# Fork: 5 of 5
# Warmup Iteration   1: 15.277 ops/s
# Warmup Iteration   2: 23.726 ops/s
# Warmup Iteration   3: 24.027 ops/s
# Warmup Iteration   4: 23.787 ops/s
# Warmup Iteration   5: 23.973 ops/s
Iteration   1: 24.014 ops/s
Iteration   2: 24.059 ops/s
Iteration   3: 24.030 ops/s
Iteration   4: 23.987 ops/s
Iteration   5: 24.000 ops/s


Result "com.sun.glass.ui.monocle.Benchmarks.writeTo32Old":
  23.544 ±(99.9%) 0.956 ops/s [Average]
  (min, avg, max) = (21.217, 23.544, 25.046), stdev = 1.277
  CI (99.9%): [22.587, 24.500] (assumes normal distribution)


# Run complete. Total time: 01:40:36

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

Benchmark                (type)   Mode  Cnt   Score   Error  Units
Benchmarks.copyTo08New    large  thrpt   25   1.774 ± 0.187  ops/s
Benchmarks.copyTo16New    large  thrpt   25   5.393 ± 0.902  ops/s
Benchmarks.copyTo16Old    large  thrpt   25   4.152 ± 0.718  ops/s
Benchmarks.copyTo32New    large  thrpt   25  45.505 ± 0.554  ops/s
Benchmarks.copyTo32Old    large  thrpt   25  45.239 ± 0.676  ops/s
Benchmarks.writeTo08New   large  thrpt   25   1.923 ± 0.008  ops/s
Benchmarks.writeTo16New   large  thrpt   25   4.307 ± 0.913  ops/s
Benchmarks.writeTo16Old   large  thrpt   25   3.855 ± 0.732  ops/s
Benchmarks.writeTo32New   large  thrpt   25  22.746 ± 0.887  ops/s
Benchmarks.writeTo32Old   large  thrpt   25  23.544 ± 0.956  ops/s
